sourcevertex,targetvertex,weight,sourcelon,sourcelat,targetlon,targetlat
280260_183337,280785_182049,25.96468,-3.7278132,51.536194,-3.719811,51.52474
280260_183337,279692_185789,47.03103,-3.7278132,51.536194,-3.7368379,51.55811
280274_183358,280801_182058,26.202913,-3.7276185,51.536385,-3.7195835,51.524815
280274_183358,279700_185818,47.210728,-3.7276185,51.536385,-3.7367325,51.558372
282646_181140,283246_181021,11.509597,-3.692687,51.516953,-3.6840024,51.51601
281833_181159,280785_182049,26.634083,-3.7044132,51.516953,-3.719811,51.52474
281833_181159,282182_181118,6.5527325,-3.7044132,51.516953,-3.699372,51.516655
282182_181118,281833_181159,6.5527325,-3.699372,51.516655,-3.7044132,51.516953
282182_181118,282486_181086,5.6985955,-3.699372,51.516655,-3.694982,51.516434
282182_181118,282492_181046,5.9634857,-3.699372,51.516655,-3.6948748,51.516075
282658_181067,283252_180999,11.157279,-3.6924982,51.516304,-3.6839097,51.515816
282658_181067,282486_181086,3.2243574,-3.6924982,51.516304,-3.694982,51.516434
282659_181087,283246_181021,11.016166,-3.692484,51.51648,-3.6840024,51.51601
282659_181087,282489_181104,3.1932266,-3.692484,51.51648,-3.6949449,51.516594
282182_181139,281842_181180,6.384962,-3.699379,51.516846,-3.7042904,51.517143
282182_181139,282503_181144,6.0113935,-3.699379,51.516846,-3.6947567,51.516956
282182_181139,282489_181104,5.760298,-3.699379,51.516846,-3.6949449,51.516594
282503_181144,282182_181139,6.0113935,-3.6947567,51.516956,-3.699379,51.516846
282486_181086,282182_181118,5.6985955,-3.694982,51.516434,-3.699372,51.516655
282486_181086,282658_181067,3.2243574,-3.694982,51.516434,-3.6924982,51.516304
282489_181104,282182_181139,5.760298,-3.6949449,51.516594,-3.699379,51.516846
282489_181104,282659_181087,3.1932266,-3.6949449,51.516594,-3.692484,51.51648
284070_180948,284055_180948,0.27961704,-3.672119,51.51552,-3.6723351,51.515514
284070_180948,285340_181211,24.334326,-3.672119,51.51552,-3.6539102,51.518143
284084_180930,284069_180930,0.27961704,-3.6719115,51.51536,-3.6721275,51.515358
284084_180930,285357_181199,24.419516,-3.6719115,51.51536,-3.6536586,51.51804
282492_181046,282182_181118,5.9634857,-3.6948748,51.516075,-3.699372,51.516655
308978_116343,308457_116162,10.301465,-3.2968268,50.93932,-3.304203,50.937614
308978_116343,310506_117351,34.16659,-3.2968268,50.93932,-3.2753458,50.94862
308958_116354,308479_116187,9.455343,-3.2971241,50.939415,-3.3038895,50.937843
308958_116354,310505_117372,34.58173,-3.2971241,50.939415,-3.275365,50.948807
288191_182655,287571_182433,12.288796,-3.6132972,51.531693,-3.6221607,51.529575
288191_182655,289394_182820,22.71441,-3.6132972,51.531693,-3.596007,51.533413
287571_182433,288191_182655,12.288796,-3.6221607,51.529575,-3.6132972,51.531693
287571_182433,286583_181894,20.991037,-3.6221607,51.529575,-3.6362236,51.524532
286583_181894,285340_181211,26.450655,-3.6362236,51.524532,-3.6539102,51.518143
286583_181894,287571_182433,20.991037,-3.6362236,51.524532,-3.6221607,51.529575
285340_181211,286583_181894,26.450655,-3.6539102,51.518143,-3.6362236,51.524532
285340_181211,284070_180948,24.334326,-3.6539102,51.518143,-3.672119,51.51552
285357_181199,284084_180930,24.419516,-3.6536586,51.51804,-3.6719115,51.51536
285357_181199,286592_181879,26.291832,-3.6536586,51.51804,-3.636089,51.5244
291333_182756,292055_182811,13.561427,-3.56805,51.533215,-3.557662,51.533848
291333_182756,291014_182792,5.984364,-3.56805,51.533215,-3.5726583,51.533478
291333_182756,290996_182890,6.8008456,-3.56805,51.533215,-3.5729468,51.53436
294189_181942,293088_182601,24.716097,-3.5266461,51.526443,-3.5427058,51.532158
294189_181942,295671_180707,36.771877,-3.5266461,51.526443,-3.504925,51.515617
293088_182601,294189_181942,24.716097,-3.5427058,51.532158,-3.5266461,51.526443
293088_182601,292058_182791,19.660994,-3.5427058,51.532158,-3.5576127,51.53367
286592_181879,285357_181199,26.291832,-3.636089,51.5244,-3.6536586,51.51804
286592_181879,287569_182413,20.764362,-3.636089,51.5244,-3.622183,51.529396
287569_182413,286592_181879,20.764362,-3.622183,51.529396,-3.636089,51.5244
287569_182413,288195_182638,12.414624,-3.622183,51.529396,-3.613234,51.53154
297980_180670,299411_180160,28.576675,-3.4716504,51.515705,-3.4508889,51.51138
297980_180670,297381_180611,11.264466,-3.4716504,51.515705,-3.4802625,51.515068
299411_180160,297980_180670,28.576675,-3.4508889,51.51138,-3.4716504,51.515705
299411_180160,300378_180015,18.3069,-3.4508889,51.51138,-3.436904,51.51025
300378_180015,299411_180160,18.3069,-3.436904,51.51025,-3.4508889,51.51138
300378_180015,301347_180141,18.286768,-3.436904,51.51025,-3.422995,51.51155
300376_179995,299403_180145,18.42378,-3.436935,51.510075,-3.451,51.511242
300376_179995,301342_180120,18.233082,-3.436935,51.510075,-3.4230611,51.51136
299403_180145,300376_179995,18.42378,-3.451,51.511242,-3.436935,51.510075
299403_180145,297976_180651,28.471725,-3.451,51.511242,-3.4717023,51.515533
297976_180651,299403_180145,28.471725,-3.4717023,51.515533,-3.451,51.511242
297976_180651,297384_180592,11.12764,-3.4717023,51.515533,-3.4802136,51.514896
292058_182791,293088_182601,19.660994,-3.5576127,51.53367,-3.5427058,51.532158
292058_182791,291405_182728,12.254311,-3.5576127,51.53367,-3.5669932,51.53298
288195_182638,287569_182413,12.414624,-3.613234,51.53154,-3.622183,51.529396
288195_182638,289391_182803,22.585228,-3.613234,51.53154,-3.5960426,51.533264
289391_182803,288195_182638,22.585228,-3.5960426,51.533264,-3.613234,51.53154
289391_182803,289684_182805,5.4506683,-3.5960426,51.533264,-3.5918293,51.533337
291026_182772,291405_182728,7.1257606,-3.5724792,51.5333,-3.5669932,51.53298
291026_182772,291012_182774,0.26358566,-3.5724792,51.5333,-3.5726817,51.533314
289394_182820,288191_182655,22.71441,-3.596007,51.533413,-3.6132972,51.531693
289394_182820,289675_182823,5.2340584,-3.596007,51.533413,-3.591962,51.533497
289675_182823,290307_182828,11.781012,-3.591962,51.533497,-3.5828564,51.533672
289675_182823,289394_182820,5.2340584,-3.591962,51.533497,-3.596007,51.533413
290307_182828,289675_182823,11.781012,-3.5828564,51.533672,-3.591962,51.533497
290307_182828,291000_182794,12.937508,-3.5828564,51.533672,-3.5728607,51.533493
290307_182828,290594_182851,5.3831873,-3.5828564,51.533672,-3.5787294,51.533924
291000_182794,290307_182828,12.937508,-3.5728607,51.533493,-3.5828564,51.533672
291000_182794,291014_182792,0.26358566,-3.5728607,51.533493,-3.5726583,51.533478
291025_182688,290649_182800,7.3876686,-3.572467,51.532547,-3.577912,51.53348
291012_182774,290649_182800,6.7747483,-3.5726817,51.533314,-3.577912,51.53348
291012_182774,291026_182772,0.26358566,-3.5726817,51.533314,-3.5724792,51.5333
291014_182792,291333_182756,5.984364,-3.5726583,51.533478,-3.56805,51.533215
291014_182792,291000_182794,0.26358566,-3.5726583,51.533478,-3.5728607,51.533493
290594_182851,290307_182828,5.3831873,-3.5787294,51.533924,-3.5828564,51.533672
290594_182851,290915_182879,6.2065663,-3.5787294,51.533924,-3.574112,51.53424
290915_182879,290594_182851,6.2065663,-3.574112,51.53424,-3.5787294,51.533924
290996_182890,291333_182756,6.8008456,-3.5729468,51.53436,-3.56805,51.533215
290996_182890,290990_182894,0.13253848,-3.5729468,51.53436,-3.5730357,51.53439
290990_182894,290996_182890,0.13253848,-3.5730357,51.53439,-3.5729468,51.53436
291030_182738,291092_182707,1.4239964,-3.572411,51.532993,-3.5715022,51.532734
291092_182707,291030_182738,1.4239964,-3.5715022,51.532734,-3.572411,51.532993
291092_182707,291144_182723,1.0392433,-3.5715022,51.532734,-3.5707526,51.532887
291098_182657,291144_182723,1.6029513,-3.571406,51.53228,-3.5707526,51.532887
307209_179652,308784_179372,30.068525,-3.3384197,51.50815,-3.3156593,51.50589
307209_179652,306314_179773,16.865755,-3.3384197,51.50815,-3.3513405,51.509098
308784_179372,307209_179652,30.068525,-3.3156593,51.50589,-3.3384197,51.50815
308784_179372,309113_179351,6.1763678,-3.3156593,51.50589,-3.3109128,51.505756
308784_179372,309098_179416,5.9183745,-3.3156593,51.50589,-3.311148,51.506336
307198_179671,308778_179398,30.155766,-3.338583,51.50832,-3.3157525,51.506123
307198_179671,306307_179800,16.820642,-3.338583,51.50832,-3.3514454,51.50934
308778_179398,307198_179671,30.155766,-3.3157525,51.506123,-3.338583,51.50832
308778_179398,309094_179435,5.951183,-3.3157525,51.506123,-3.3112104,51.506504
308778_179398,309080_179503,6.110937,-3.3157525,51.506123,-3.3114295,51.507114
301347_180141,300378_180015,18.286768,-3.422995,51.51155,-3.436904,51.51025
301347_180141,302128_180385,15.252737,-3.422995,51.51155,-3.4118123,51.513878
302128_180385,302894_180567,14.694994,-3.4118123,51.513878,-3.4008274,51.515648
302128_180385,301347_180141,15.252737,-3.4118123,51.513878,-3.422995,51.51155
302894_180567,302128_180385,14.694994,-3.4008274,51.515648,-3.4118123,51.513878
302894_180567,304350_180519,27.299198,-3.4008274,51.515648,-3.3798378,51.515465
304350_180519,302894_180567,27.299198,-3.3798378,51.515465,-3.4008274,51.515648
304350_180519,305490_180113,22.618036,-3.3798378,51.515465,-3.3633049,51.51201
305490_180113,304350_180519,22.618036,-3.3633049,51.51201,-3.3798378,51.515465
305490_180113,305784_179978,6.0313396,-3.3633049,51.51201,-3.3590336,51.510845
305490_180113,305805_180010,6.185129,-3.3633049,51.51201,-3.3587396,51.511135
301342_180120,300376_179995,18.233082,-3.4230611,51.51136,-3.436935,51.510075
301342_180120,302136_180369,15.534964,-3.4230611,51.51136,-3.4116786,51.513744
305934_179918,305784_179978,3.0118484,-3.3568566,51.51033,-3.3590336,51.510845
305934_179918,306307_179800,7.3011737,-3.3568566,51.51033,-3.3514454,51.50934
305784_179978,305934_179918,3.0118484,-3.3590336,51.510845,-3.3568566,51.51033
305784_179978,305490_180113,6.0313396,-3.3590336,51.510845,-3.3633049,51.51201
309534_179549,309227_179386,6.5946746,-3.3049016,51.5076,-3.3092818,51.506084
309534_179549,309740_179671,4.4729404,-3.3049016,51.5076,-3.3019629,51.508736
309227_179386,309534_179549,6.5946746,-3.3092818,51.506084,-3.3049016,51.5076
309520_179608,309186_179532,6.5998945,-3.3051186,51.50813,-3.30991,51.507393
309520_179608,309705_179677,3.6952324,-3.3051186,51.50813,-3.3024645,51.508785
309186_179532,309520_179608,6.5998945,-3.30991,51.507393,-3.3051186,51.50813
305777_179960,305487_180089,5.9166965,-3.3591294,51.51068,-3.3633418,51.51179
305777_179960,305928_179899,3.0358956,-3.3591294,51.51068,-3.3569381,51.51016
305805_180010,305490_180113,6.185129,-3.3587396,51.511135,-3.3633049,51.51201
305779_179886,305487_180089,6.6914225,-3.359081,51.510017,-3.3633418,51.51179
305928_179899,305777_179960,3.0358956,-3.3569381,51.51016,-3.3591294,51.51068
305928_179899,306314_179773,7.5716567,-3.3569381,51.51016,-3.3513405,51.509098
309098_179416,309215_179448,2.2624748,-3.311148,51.506336,-3.3094707,51.50664
309098_179416,308784_179372,5.9183745,-3.311148,51.506336,-3.3156593,51.50589
309215_179448,309098_179416,2.2624748,-3.3094707,51.50664,-3.311148,51.506336
309215_179448,309527_179573,6.267523,-3.3094707,51.50664,-3.3050086,51.507816
309094_179435,309209_179466,2.2214642,-3.3112104,51.506504,-3.3095617,51.5068
309094_179435,308778_179398,5.951183,-3.3112104,51.506504,-3.3157525,51.506123
309209_179466,309094_179435,2.2214642,-3.3095617,51.5068,-3.3112104,51.506504
309209_179466,309523_179591,6.3018227,-3.3095617,51.5068,-3.3050709,51.507977
311484_117869,310506_117351,20.649906,-3.2615535,50.953426,-3.2753458,50.94862
311484_117869,312329_118168,16.718676,-3.2615535,50.953426,-3.2495985,50.956245
310506_117351,311484_117869,20.649906,-3.2753458,50.94862,-3.2615535,50.953426
310506_117351,308978_116343,34.16659,-3.2753458,50.94862,-3.2968268,50.93932
310505_117372,308958_116354,34.58173,-3.275365,50.948807,-3.2971241,50.939415
310505_117372,311478_117885,20.526129,-3.275365,50.948807,-3.2616427,50.95357
312329_118168,311484_117869,16.718676,-3.2495985,50.956245,-3.2615535,50.953426
312329_118168,313187_118387,16.507658,-3.2495985,50.956245,-3.237438,50.958344
311478_117885,312322_118184,16.702644,-3.2616427,50.95357,-3.249702,50.956387
311478_117885,310505_117372,20.526129,-3.2616427,50.95357,-3.275365,50.948807
312322_118184,311478_117885,16.702644,-3.249702,50.956387,-3.2616427,50.95357
312322_118184,313182_118404,16.54811,-3.249702,50.956387,-3.2375133,50.958496
328391_129111,328905_130383,25.568928,-3.0231087,51.056858,-3.0160377,51.068356
328391_129111,327976_128132,19.83827,-3.0231087,51.056858,-3.0288453,51.048
328905_130383,328391_129111,25.568928,-3.0160377,51.068356,-3.0231087,51.056858
328905_130383,329590_131935,31.658241,-3.0160377,51.068356,-3.0065658,51.082394
328905_130383,329590_131935,31.658241,-3.0160377,51.068356,-3.0065658,51.082394
329575_131945,328885_130384,31.849686,-3.006782,51.08248,-3.0163233,51.06836
329575_131945,330020_133387,28.222494,-3.006782,51.08248,-3.0007098,51.0955
329575_131945,328885_130384,31.849686,-3.006782,51.08248,-3.0163233,51.06836
328885_130384,329575_131945,31.849686,-3.0163233,51.06836,-3.006782,51.08248
328885_130384,328370_129114,25.546558,-3.0163233,51.06836,-3.023409,51.056877
328885_130384,329575_131945,31.849686,-3.0163233,51.06836,-3.006782,51.08248
326953_126657,327955_128132,33.373226,-3.0431385,51.03461,-3.0291448,51.047997
326953_126657,326571_126198,11.1319275,-3.0431385,51.03461,-3.0484922,51.030434
327955_128132,326953_126657,33.373226,-3.0291448,51.047997,-3.0431385,51.03461
327955_128132,328370_129114,19.885618,-3.0291448,51.047997,-3.023409,51.056877
328370_129114,327955_128132,19.885618,-3.023409,51.056877,-3.0291448,51.047997
328370_129114,328885_130384,25.546558,-3.023409,51.056877,-3.0163233,51.06836
326969_126650,327976_128132,33.535404,-3.042909,51.03455,-3.0288453,51.048
326969_126650,326585_126187,11.2130165,-3.042909,51.03455,-3.0482905,51.03034
327976_128132,326969_126650,33.535404,-3.0288453,51.048,-3.042909,51.03455
327976_128132,328391_129111,19.83827,-3.0288453,51.048,-3.0231087,51.056858
324879_123522,325358_124540,20.978922,-3.072061,51.006157,-3.065445,51.01537
324879_123522,324439_122962,13.319838,-3.072061,51.006157,-3.0782144,51.001064
325358_124540,324879_123522,20.978922,-3.065445,51.01537,-3.072061,51.006157
325358_124540,325463_124763,4.595972,-3.065445,51.01537,-3.0639944,51.017387
325358_124540,325417_124792,4.8834186,-3.065445,51.01537,-3.064656,51.017643
329590_131935,328905_130383,31.658241,-3.0065658,51.082394,-3.0160377,51.068356
329590_131935,330034_133375,28.18111,-3.0065658,51.082394,-3.0005076,51.095394
329590_131935,328905_130383,31.658241,-3.0065658,51.082394,-3.0160377,51.068356
313187_118387,312329_118168,16.507658,-3.237438,50.958344,-3.2495985,50.956245
313187_118387,313569_118488,7.3666043,-3.237438,50.958344,-3.2320244,50.95931
313182_118404,312322_118184,16.54811,-3.2375133,50.958496,-3.249702,50.956387
313182_118404,313558_118503,7.2484193,-3.2375133,50.958496,-3.2321846,50.959442
316798_120031,317642_120040,15.758099,-3.1864123,50.973656,-3.174382,50.97386
316798_120031,316479_120031,5.9860415,-3.1864123,50.973656,-3.1909547,50.97361
316798_120031,316501_119987,5.6003566,-3.1864123,50.973656,-3.1906314,50.973217
324028_122621,323326_122075,16.578308,-3.0839992,50.997944,-3.0938854,50.992943
324028_122621,324439_122962,9.960519,-3.0839992,50.997944,-3.0782144,51.001064
324446_122943,324041_122609,9.790325,-3.0781107,51.000893,-3.0838113,50.997837
324446_122943,324897_123519,13.687254,-3.0781107,51.000893,-3.071804,51.00613
324439_122962,324028_122621,9.960519,-3.0782144,51.001064,-3.0839992,50.997944
324439_122962,324879_123522,13.319838,-3.0782144,51.001064,-3.072061,51.006157
324897_123519,324446_122943,13.687254,-3.071804,51.00613,-3.0781107,51.000893
324897_123519,325373_124527,20.787663,-3.071804,51.00613,-3.0652285,51.015255
316505_119970,316819_120012,5.9112906,-3.1905706,50.973064,-3.1861088,50.973488
316505_119970,316391_119943,2.184182,-3.1905706,50.973064,-3.1921875,50.972805
316479_120031,316798_120031,5.9860415,-3.1909547,50.97361,-3.1864123,50.973656
316501_119987,316798_120031,5.6003566,-3.1906314,50.973217,-3.1864123,50.973656
316501_119987,316387_119962,2.1765392,-3.1906314,50.973217,-3.1922488,50.972977
325463_124763,325358_124540,4.595972,-3.0639944,51.017387,-3.065445,51.01537
325463_124763,325518_124867,2.1933162,-3.0639944,51.017387,-3.0632317,51.01833
325417_124792,325358_124540,4.8834186,-3.064656,51.017643,-3.065445,51.01537
325478_124755,325534_124858,2.1862326,-3.0637789,51.01732,-3.0630019,51.018253
325478_124755,325373_124527,4.680976,-3.0637789,51.01732,-3.0652285,51.015255
321493_183224,320215_183583,24.76419,-3.1334457,51.542427,-3.1519492,51.545483
321493_183224,321777_183141,5.519454,-3.1334457,51.542427,-3.1293328,51.54172
321493_183224,321793_183196,5.723761,-3.1334457,51.542427,-3.1291144,51.542217
320215_183583,321493_183224,24.76419,-3.1519492,51.545483,-3.1334457,51.542427
320215_183583,319267_183729,17.88729,-3.1519492,51.545483,-3.165645,51.546654
314164_181747,314596_181989,9.322805,-3.238742,51.528084,-3.232575,51.530323
314596_181989,314164_181747,9.322805,-3.232575,51.530323,-3.238742,51.528084
314596_181989,314228_181721,8.515457,-3.232575,51.530323,-3.2378135,51.52786
314596_181989,315000_182231,8.861251,-3.232575,51.530323,-3.2268112,51.53257
324407_182998,323491_182071,24.585794,-3.0913863,51.540794,-3.10439,51.532337
324407_182998,324846_183493,12.343974,-3.0913863,51.540794,-3.0851634,51.545303
323491_182071,324407_182998,24.585794,-3.10439,51.532337,-3.0913863,51.540794
323491_182071,323183_181947,6.198178,-3.10439,51.532337,-3.108802,51.53118
323471_182077,324400_183008,24.813776,-3.1046793,51.53239,-3.0914893,51.540882
323471_182077,323123_181945,6.953703,-3.1046793,51.53239,-3.1096666,51.531155
324400_183008,323471_182077,24.813776,-3.0914893,51.540882,-3.1046793,51.53239
324400_183008,324838_183505,12.358141,-3.0914893,51.540882,-3.0852811,51.54541
324846_183493,324407_182998,12.343974,-3.0851634,51.545303,-3.0913863,51.540794
324846_183493,326000_184135,24.949484,-3.0851634,51.545303,-3.0686603,51.551228
311823_180917,312838_181448,21.816841,-3.2722714,51.52026,-3.2577765,51.525196
311823_180917,311170_180470,14.901725,-3.2722714,51.52026,-3.2815583,51.51614
312838_181448,311823_180917,21.816841,-3.2577765,51.525196,-3.2722714,51.52026
312838_181448,313381_181499,10.166689,-3.2577765,51.525196,-3.2499652,51.525734
313381_181499,312838_181448,10.166689,-3.2499652,51.525734,-3.2577765,51.525196
313381_181499,313712_181536,6.209922,-3.2499652,51.525734,-3.2452044,51.526115
